name,City,countryName,IATA,Latitude, Logtitude,Altitude,Timezone
Catumbela Airport,Catumbela,Angola,CBT,-12.4792,13.4869,23,1.0
Ngjiva Pereira Airport,Ondjiva,Angola,VPE,-17.0435009003,15.683799743700002,3566,1.0
Namibe Airport,Mocamedes,Angola,MSZ,-15.261199951171875,12.14680004119873,210,1.0
Chimoio Airport,Chimoio,Mozambique,VPY,-19.15130043029785,33.429000854492195,2287,2.0
La Gomera Airport,La Gomera,Spain,GMZ,28.029600143432614,-17.214599609375,716,0.0
Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB,11.894800186157227,-15.65369987487793,129,0.0
Mogador Airport,Essadouira,Morocco,ESU,31.397499084499998,-9.6816701889,384,0.0
Nador International Airport,El Aroui,Morocco,NDR,34.988800048799995,-3.0282099247000005,574,0.0
Praia International Airport,Praia,Cape Verde,RAI,14.924500465393065,-23.49349975585937,230,-1.0
Sao Filipe Airport,Sao Filipe,Cape Verde,SFL,14.885000228900001,-24.479999542199998,617,-1.0
Bosaso Airport,Bosaso,Somalia,BSA,11.27530002593994,49.14939880371094,3,3.0
Aden Adde International Airport,Mogadishu,Somalia,MGQ,2.014440059661865,45.3046989440918,29,3.0
Galcaio Airport,Galcaio,Somalia,GLK,6.78082990646,47.45470047,975,3.0
Assiut International Airport,Asyut,Egypt,ATZ,27.0464992523,31.0119991302,772,2.0
Malindi Airport,Malindi,Kenya,MYD,-3.2293100357055664,40.10169982910156,80,3.0
Gardabya Airport,Sirt,Libya,SRX,31.0634994507,16.5949993134,267,2.0
Gamal Abdel Nasser Airport,Tobruk,Libya,TOB,31.861,23.906999999999996,519,2.0
La Abraq Airport,Al Bayda',Libya,LAQ,32.78870010375977,21.96430015563965,2157,2.0
Nyala Airport,Nyala,Sudan,UYL,12.053500175476074,24.95619964599609,2106,3.0
Port Sudan New International Airport,Port Sudan,Sudan,PZU,19.4335994720459,37.23410034179688,135,3.0
Waterloo Regional Airport,Waterloo,United States,ALO,42.55709838867188,-92.40029907226562,873,-6.0
Walla Walla Regional Airport,Walla Walla,United States,ALW,46.09489822,-118.288002,1194,-8.0
Raleigh County Memorial Airport,Beckley,United States,BKW,37.787300109899995,-81.1241989136,2504,-5.0
Jack Mc Namara Field Airport,Crescent City,United States,CEC,41.78020096,-124.23699950000001,61,-8.0
North Central West Virginia Airport,Clarksburg,United States,CKB,39.2966003418,-80.2281036377,1217,-5.0
Dodge City Regional Airport,Dodge City,United States,DDC,37.76340103149414,-99.9655990600586,2594,-6.0
Elko Regional Airport,Elko,United States,EKO,40.82490158081055,-115.79199981689452,5140,-8.0
Fayetteville Regional Grannis Field,Fayetteville,United States,FAY,34.991199493408196,-78.88030242919922,189,-5.0
Central Nebraska Regional Airport,Grand Island,United States,GRI,40.96749877929688,-98.30960083007812,1847,-6.0
Tri-State/Milton J. Ferguson Field,Huntington,United States,HTS,38.36669922,-82.55799866,828,-5.0
Laramie Regional Airport,Laramie,United States,LAR,41.31209945678711,-105.6750030517578,7284,-7.0
Arnold Palmer Regional Airport,Latrobe,United States,LBE,40.27590179,-79.40480042,1199,-5.0
Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,42.156101,-121.733002,4095,-8.0
Lancaster Airport,Lancaster,United States,LNS,40.12170028686523,-76.29609680175781,403,-5.0
Lynchburg Regional Preston Glenn Field,Lynchburg,United States,LYH,37.326698303222656,-79.20040130615234,938,-5.0
Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,34.74530029,-87.61019897,551,-6.0
Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,31.467100143432614,-89.33709716796875,298,-6.0
Pocatello Regional Airport,Pocatello,United States,PIH,42.9098014831543,-112.59600067138672,4452,-7.0
Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,41.5942,-109.065001,6764,-7.0
San Luis County Regional Airport,San Luis Obispo,United States,SBP,35.2368011475,-120.64199829100001,212,-8.0
Sheridan County Airport,Sheridan,United States,SHR,44.76919937133789,-106.9800033569336,4021,-7.0
Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,34.89889908,-120.4570007,261,-8.0
Tupelo Regional Airport,Tupelo,United States,TUP,34.26810073852539,-88.7698974609375,346,-6.0
Victoria Regional Airport,Victoria,United States,VCT,28.85260009765625,-96.9185028076172,115,-6.0
Worland Municipal Airport,Worland,United States,WRL,43.9656982421875,-107.95099639892578,4227,-7.0
Yakima Air Terminal McAllister Field,Yakima,United States,YKM,46.56819916,-120.5439987,1099,-8.0
Ercan International Airport,Nicosia,Cyprus,ECN,35.15470123291016,33.49610137939453,404,2.0
Logrono-Agoncillo Airport,Logrono-Agoncillo,Spain,RJL,42.4609534888,-2.32223510742,1161,1.0
Kars Airport,Kars,Turkey,KSY,40.562198638916016,43.1150016784668,5889,3.0
Kahramanmaras Airport,Kahramanmaras,Turkey,KCM,37.5388259888,36.9535217285,1723,3.0
Agri Airport,Agri,Turkey,AJI,39.654541015625,43.025978088378906,5462,3.0
Adiyaman Airport,Adiyaman,Turkey,ADF,37.7313995361,38.4688987732,2216,3.0
Suleyman Demirel International Airport,Isparta,Turkey,ISE,37.8554000854,30.368400573699997,2835,3.0
Balikesir Korfez Airport,Balikesir Korfez,Turkey,EDO,39.554599761999995,27.013799667399997,50,3.0
Samana El Catey International Airport,Samana,Dominican Republic,AZS,19.267000198399998,-69.7419967651,30,-4.0
La Isabela International Airport,La Isabela,Dominican Republic,JBQ,18.57250022888184,-69.98560333251953,98,-4.0
Puerto Lempira Airport,Puerto Lempira,Honduras,PEU,15.2622,-83.78119699999999,33,-6.0
El Lencero Airport,Jalapa,Mexico,JAL,19.4750995636,-96.79750061040001,3127,-6.0
Jaque Airport,Jaque,Panama,JQE,7.51777982711792,-78.1572036743164,29,-5.0
Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,PJM,8.533329963684082,-83.30000305175781,7,-6.0
Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,9.957050323486328,-84.13980102539062,3287,-6.0
Enua Airport,Atiu Island,Cook Islands,AIU,-19.96780014038086,-158.11900329589844,36,-10.0
Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,-21.89598655700684,-157.9066619873047,45,-10.0
Mauke Airport,Mauke Island,Cook Islands,MUK,-20.13610076904297,-157.34500122070312,26,-10.0
Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,-19.842500686645508,-157.7030029296875,25,-10.0
Cicia Airport,Cicia,Fiji,ICI,-17.7432994843,-179.34199523900003,13,12.0
Vunisea Airport,Vunisea,Fiji,KDV,-19.0580997467,178.15699768099998,6,12.0
Lakeba Island Airport,Lakeba Island,Fiji,LKB,-18.1991996765,-178.817001343,280,12.0
Labasa Airport,Lambasa,Fiji,LBS,-16.466699600219727,179.33999633789062,44,12.0
Matei Airport,Matei,Fiji,TVU,-16.6905994415,-179.87699890099998,60,12.0
Rotuma Airport,Rotuma,Fiji,RTA,-12.482500076293945,177.0709991455078,22,12.0
Savusavu Airport,Savusavu,Fiji,SVU,-16.8027992249,179.34100341799999,17,12.0
Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.268999099731445,-178.9759979248047,76,12.0
Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,-14.3114004135,-178.065994263,20,12.0
Ahe Airport,Ahe,French Polynesia,AHE,-14.428099632263185,-146.2570037841797,11,-10.0
Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,AUQ,-9.76879024506,-139.011001587,1481,-9.5
Ua Pou Airport,Ua Pou,French Polynesia,UAP,-9.35167,-140.078003,16,-9.5
Ua Huka Airport,Ua Huka,French Polynesia,UAH,-8.936110000000001,-139.55200200000002,160,-9.5
Mota Lava Airport,Ablow,Vanuatu,MTV,-13.666000366199999,167.712005615,63,11.0
Sola Airport,Sola,Vanuatu,SLH,-13.851699829100001,167.537002563,7,11.0
Torres Airstrip,Loh/Linua,Vanuatu,TOH,-13.328000068699998,166.638000488,75,11.0
Siwo Airport,Sangafa,Vanuatu,EAE,-17.0902996063,168.343002319,7,11.0
Craig Cove Airport,Craig Cove,Vanuatu,CCV,-16.264999,167.923996,69,11.0
Longana Airport,Longana,Vanuatu,LOD,-15.3066997528,167.966995239,167,11.0
Sara Airport,Pentecost Island,Vanuatu,SSR,-15.4708003998,168.15199279799998,493,11.0
Tavie Airport,Paama Island,Vanuatu,PBJ,-16.438999176,168.257003784,160,11.0
Lamap Airport,Lamap,Vanuatu,LPM,-16.461122800000002,167.829253,7,11.0
Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,-16.584199905400002,168.15899658200001,7,11.0
Maewo-Naone Airport,Maewo Island,Vanuatu,MWF,-15.0,168.082992554,509,11.0
Lonorore Airport,Lonorore,Vanuatu,LNE,-15.8655996323,168.17199707,43,11.0
Norsup Airport,Norsup,Vanuatu,NUS,-16.0797,167.401001,23,11.0
Gaua Island Airport,Gaua Island,Vanuatu,ZGU,-14.218099594099998,167.587005615,100,11.0
Santo Pekoa International Airport,Santo,Vanuatu,SON,-15.505000114399998,167.220001221,184,11.0
Tongoa Airport,Tongoa Island,Vanuatu,TGH,-16.8910999298,168.55099487299998,443,11.0
Ulei Airport,Ambryn Island,Vanuatu,ULB,-16.3297,168.3011,170,11.0
Valesdir Airport,Valesdir,Vanuatu,VLS,-16.796100616500002,168.177001953,10,11.0
Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,-16.4864,167.4472,68,11.0
Aneityum Airport,Anelghowhat,Vanuatu,AUY,-20.2492008209,169.770996094,7,11.0
Aniwa Airport,Aniwa,Vanuatu,AWD,-19.2346,169.6009,69,11.0
Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,-18.769399642899998,169.00100708,630,11.0
Futuna Airport,Futuna Island,Vanuatu,FTA,-19.516399383499998,170.23199462899998,95,11.0
Ipota Airport,Ipota,Vanuatu,IPA,-18.856389,169.283333,23,11.0
Tiga Airport,Tiga,New Caledonia,TGJ,-21.096099853515625,167.8040008544922,128,11.0
Ile Art - Waala Airport,Waala,New Caledonia,BMY,-19.720600128173828,163.66099548339844,306,11.0
Ile des Pins Airport,Ile des Pins,New Caledonia,ILP,-22.58889961242676,167.45599365234375,315,11.0
Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,29.78510093688965,40.099998474121094,2261,3.0
Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,20.504299163800003,45.1996002197,2062,3.0
Al Ain International Airport,Al Ain,United Arab Emirates,AAN,24.261699676513672,55.60919952392578,869,4.0
Bahawalpur Airport,Bahawalpur,Pakistan,BHV,29.348100662231445,71.71800231933594,392,5.0
Chitral Airport,Chitral,Pakistan,CJL,35.88660049438477,71.80059814453125,4920,5.0
Dalbandin Airport,Dalbandin,Pakistan,DBA,28.8782997131,64.3998031616,2800,5.0
Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,29.961000442504886,70.48590087890625,492,5.0
Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,DSK,31.90940093994141,70.89659881591797,594,5.0
Skardu Airport,Skardu,Pakistan,KDU,35.33549880981445,75.53600311279297,7316,5.0
Turbat International Airport,Turbat,Pakistan,TUK,25.98640060424805,63.03020095825195,498,5.0
Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,35.5617485046,45.316738128699996,2494,3.0
Sayun International Airport,Sayun Intl,Yemen,GXF,15.9660997391,48.78829956049999,2097,3.0
Adak Airport,Adak Island,United States,ADK,51.87799835205078,-176.64599609375,18,-10.0
Gustavus Airport,Gustavus,United States,GST,58.42530060000001,-135.7070007,35,-9.0
Skagway Airport,Skagway,United States,SGY,59.46009826660156,-135.31599426269528,44,-9.0
Haines Airport,Haines,United States,HNS,59.24380111694336,-135.52400207519528,15,-9.0
McGrath Airport,Mcgrath,United States,MCG,62.95289993,-155.60600280000003,341,-9.0
Aniak Airport,Aniak,United States,ANI,61.58160018920898,-159.54299926757812,88,-9.0
Kushiro Airport,Kushiro,Japan,KUH,43.0410003662,144.192993164,327,9.0
Saga Airport,Saga,Japan,HSG,33.149700164799995,130.302001953,6,9.0
Nagoya Airport,Nagoya,Japan,NKM,35.255001068115234,136.92399597167972,52,9.0
Iwami Airport,Iwami,Japan,IWJ,34.676399231,131.789993286,184,9.0
Fukushima Airport,Fukushima,Japan,FKS,37.22740173339844,140.43099975585938,1221,9.0
Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,40.1918983459,140.371002197,292,9.0
Shonai Airport,Shonai,Japan,SYO,38.81219863889999,139.787002563,86,9.0
Camiguin Airport,Camiguin,Philippines,CGM,9.253520011901855,124.70700073242188,53,8.0
Jolo Airport,Jolo,Philippines,JOL,6.0536699295043945,121.01100158691406,118,8.0
Surigao Airport,Sangley Point,Philippines,SUG,9.755838325629998,125.480947495,20,8.0
Naga Airport,Naga,Philippines,WNP,13.58489990234375,123.2699966430664,142,8.0
Basco Airport,Basco,Philippines,BSO,20.4513,121.980003,291,8.0
Tuguegarao Airport,Tuguegarao,Philippines,TUG,17.6433676823,121.73315048200001,70,8.0
Virac Airport,Virac,Philippines,VRC,13.57639980316162,124.20600128173828,121,8.0
Calbayog Airport,Calbayog City,Philippines,CYP,12.072699546813965,124.54499816894531,12,8.0
Catarman National Airport,Catarman,Philippines,CRM,12.502400398254395,124.63600158691406,6,8.0
Moises R. Espinosa Airport,Masbate,Philippines,MBT,12.369682000000001,123.630095,49,8.0
Roxas Airport,Roxas City,Philippines,RXS,11.597700119018555,122.7519989013672,10,8.0
Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,-7.21895980835,-39.270099639899996,1392,-3.0
Coronel Horacio de Mattos Airport,Lencois,Brazil,LEC,-12.4822998047,-41.2770004272,1676,-3.0
Macae Airport,Macae,Brazil,MEA,-22.343000412,-41.7659988403,8,-3.0
Frank Miloye Milenkowichi Marilia State Airport,Marilia,Brazil,MII,-22.1968994141,-49.926399231000005,2122,-3.0
Vitoria da Conquista Airport,Vitoria Da Conquista,Brazil,VDC,-14.8627996445,-40.8630981445,3002,-3.0
Santa Maria Airport,Santa Maria,Brazil,RIA,-29.711399,-53.688202000000004,287,-3.0
San Cristobal Airport,San Cristobal,Ecuador,SCY,-0.910206,-89.617401,62,-6.0
Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,-3.99589,-79.371902,4056,-5.0
General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,0.9785190224647522,-79.62660217285156,32,-5.0
Caucaya Airport,Puerto Leguizamo,Colombia,LQM,-0.182278,-74.7708,573,-5.0
Obando Airport,Puerto Inirida,Colombia,PDA,3.85353,-67.9062,460,-5.0
El Yopal Airport,Yopal,Colombia,EYP,5.31911,-72.384,1028,-5.0
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,-7.1391801834106445,-78.4894027709961,8781,-5.0
Alferez Fap David Figueroa Fernandini Airport,Huanuco,Peru,HUU,-9.878809928894043,-76.20480346679688,6070,-5.0
Juan Pablo Perez Alfonso Airport,El Vigia,Venezuela,VIG,8.624139,-71.672668,250,-4.0
Ji-Parana Airport,Ji-Parana,Brazil,JPR,-10.870800018299999,-61.8465003967,598,-4.0
Kokshetau Airport,Kokshetau,Kazakhstan,KOV,53.329102,69.594597,900,6.0
Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,54.77470016479492,69.18389892578125,453,6.0
Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,47.708302,67.733299,1250,6.0
Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,50.036598205566406,82.49420166015625,939,6.0
Kostanay West Airport,Kostanay,Kazakhstan,KSN,53.20690155029297,63.55030059814453,595,6.0
Ganja Airport,Ganja,Azerbaijan,KVD,40.737701416015625,46.31760025024414,1083,4.0
Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,39.18880081176758,45.45840072631836,2863,4.0
Chulman Airport,Neryungri,Russia,NER,56.913898468018,124.91400146484,2812,9.0
Polyarny Airport,Yakutia,Russia,PYJ,66.4003982544,112.029998779,1660,9.0
Chokurdakh Airport,Chokurdah,Russia,CKH,70.62310028076172,147.90199279785156,151,11.0
Cherskiy Airport,Cherskiy,Russia,CYX,68.7406005859375,161.33799743652344,20,11.0
Tiksi Airport,Tiksi,Russia,IKS,71.69770050048801,128.90299987793,26,9.0
Ugolny Airport,Anadyr,Russia,DYR,64.734902,177.740997,194,12.0
Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,47.86700057983398,35.31570053100586,373,2.0
Kharkiv International Airport,Kharkov,Ukraine,HRK,49.92480087280274,36.290000915527344,508,2.0
Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,48.88420104980469,24.68610000610352,919,2.0
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,48.6343002319336,22.263399124145508,383,2.0
Solovki Airport,Solovetsky Islands,Russia,CSH,65.0299987793,35.7333335876,60,3.0
Cherepovets Airport,Cherepovets,Russia,CEE,59.273601532,38.015800476100004,377,3.0
Petrozavodsk Airport,Petrozavodsk,Russia,PES,61.88520050048828,34.15470123291016,151,3.0
Spichenkovo Airport,Novokuznetsk,Russia,NOZ,53.811401000000004,86.877197,1024,7.0
Igarka Airport,Igarka,Russia,IAA,67.43720245361328,86.62190246582031,82,7.0
Beslan Airport,Beslan,Russia,OGZ,43.2051010132,44.606601715100005,1673,3.0
Elista Airport,Elista,Russia,ESL,46.3739013671875,44.33089828491211,501,3.0
Mid Delta Regional Airport,Greenville,United States,GLH,33.482898712158196,-90.98560333251952,131,-6.0
Tri Cities Airport,Pasco,United States,PSC,46.26470184326172,-119.11900329589844,410,-8.0
Lopez Island Airport,Lopez,United States,LPS,48.4838981628418,-122.93800354003906,209,-8.0
Salekhard Airport,Salekhard,Russia,SLY,66.59079742431639,66.61100006103516,218,5.0
Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,61.02849960327149,69.08609771728516,76,5.0
Nyagan Airport,Nyagan,Russia,NYA,62.110001000000004,65.614998,361,5.0
Sovetskiy Airport,Sovetskiy,Russia,OVS,61.326622009277344,63.60191345214844,351,5.0
Izhevsk Airport,Izhevsk,Russia,IJK,56.82809829711914,53.45750045776367,531,4.0
Pobedilovo Airport,Kirov,Russia,KVX,58.50329971313501,49.348300933838,479,3.0
Nadym Airport,Nadym,Russia,NYM,65.48090362548828,72.69889831542969,49,5.0
Kurgan Airport,Kurgan,Russia,KRO,55.47529983520508,65.41560363769531,240,5.0
Khudzhand Airport,Khudzhand,Tajikistan,LBD,40.21540069580078,69.6947021484375,1450,5.0
Andizhan Airport,Andizhan,Uzbekistan,AZN,40.7276992798,72.2939987183,1515,5.0
Fergana International Airport,Fergana,Uzbekistan,FEG,40.3587989807,71.7450027466,1980,5.0
Namangan Airport,Namangan,Uzbekistan,NMA,40.9846000671,71.5567016602,1555,5.0
Nukus Airport,Nukus,Uzbekistan,NCU,42.48839950561523,59.62329864501953,246,5.0
Urgench Airport,Urgench,Uzbekistan,UGC,41.58430099487305,60.6417007446289,320,5.0
Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,38.833599090599996,65.9215011597,1365,5.0
Termez Airport,Termez,Uzbekistan,TMJ,37.28670120239258,67.30999755859375,1027,5.0
Belgorod International Airport,Belgorod,Russia,EGO,50.643798828125,36.5900993347168,735,3.0
Kursk East Airport,Kursk,Russia,URS,51.7505989074707,36.29560089111328,686,3.0
Vorkuta Airport,Vorkuta,Russia,VKT,67.48860168457031,63.99309921264648,604,3.0
Bugulma Airport,Bugulma,Russia,UUA,54.63999938964844,52.80170059204102,991,3.0
Cheboksary Airport,Cheboksary,Russia,CSY,56.09030151367188,47.3473014831543,558,3.0
Orsk Airport,Orsk,Russia,OSW,51.0724983215332,58.59560012817383,909,5.0
Penza Airport,Penza,Russia,PEZ,53.11059951782226,45.02109909057617,614,3.0
Saransk Airport,Saransk,Russia,SKX,54.12512969970703,45.212257385253906,676,3.0
Gan International Airport,Gan Island,Maldives,GAN,-0.693342,73.155602,6,5.0
Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,6.744229793548584,73.17050170898438,4,5.0
Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,1.8591699600219729,73.52189636230469,4,5.0
Mae Sot Airport,Tak,Thailand,MAQ,16.699899673461914,98.54509735107422,690,7.0
Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,12.668299675,108.120002747,1729,7.0
Cat Bi International Airport,Haiphong,Vietnam,HPH,20.81940078735352,106.7249984741211,6,7.0
Cam Ranh Airport,Nha Trang,Vietnam,CXR,11.99820041656494,109.21900177001952,40,7.0
Co Ong Airport,Conson,Vietnam,VCS,8.73183,106.633003,20,7.0
Can Tho International Airport,Can Tho,Vietnam,VCA,10.085100173999999,105.711997986,9,7.0
Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,21.3974990845,103.008003235,1611,7.0
Phu Cat Airport,Phucat,Vietnam,UIH,13.955,109.042,80,7.0
Pleiku Airport,Pleiku,Vietnam,PXU,14.00450038909912,108.01699829101562,2434,7.0
Vinh Airport,Vinh,Vietnam,VII,18.7376003265,105.67099762,23,7.0
Agartala Airport,Agartala,India,IXA,23.8869991302,91.2404022217,46,5.3
Agatti Airport,Agatti Island,India,AGX,10.823699951171877,72.1760025024414,14,5.3
Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,-9.40972,119.244003,161,8.0
Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,2.1555,117.431999,59,8.0
Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,-5.661620140075684,132.73100280761722,10,9.0
Long Lellang Airport,Long Datih,Malaysia,LGL,3.42100000381,115.153999329,1400,8.0
Long Seridan Airport,Long Seridan,Malaysia,ODN,3.9670000076293945,115.0500030517578,607,8.0
Mukah Airport,Mukah,Malaysia,MKM,2.90639,112.08000200000001,13,8.0
Bakalalan Airport,Bakalalan,Malaysia,BKM,3.973999977111816,115.61799621582031,2900,8.0
Lawas Airport,Lawas,Malaysia,LWY,4.84917,115.407997,5,8.0
Bario Airport,Bario,Malaysia,BBN,3.7338900566101074,115.47899627685548,3350,8.0
Kudat Airport,Kudat,Malaysia,KUD,6.922500133514403,116.83599853515624,10,8.0
Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,-5.240556,105.175556,282,7.0
Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,3.9087099999999997,108.38799999999999,7,7.0
Albany Airport,Albany,Australia,ALH,-34.94329833984375,117.80899810791016,233,8.0
Aurukun Airport,Aurukun,Australia,AUU,-13.354067,141.72065,31,10.0
Barcaldine Airport,Barcaldine,Australia,BCI,-23.565299987800003,145.307006836,878,10.0
Birdsville Airport,Birdsville,Australia,BVI,-25.897499084472656,139.34800720214844,159,10.0
Agra Airport,Agra,India,AGR,27.155799865722656,77.96089935302734,551,5.3
Hamilton Island Airport,Hamilton Island,Australia,HTI,-20.358100891099998,148.95199585,15,10.0
Bedourie Airport,Bedourie,Australia,BEU,-24.346099853515625,139.46000671386722,300,10.0
Burketown Airport,Burketown,Australia,BUC,-17.748600006103516,139.53399658203122,21,10.0
Boulia Airport,Boulia,Australia,BQL,-22.913299560546875,139.89999389648438,542,10.0
Bathurst Airport,Bathurst,Australia,BHS,-33.409400939899996,149.65199279799998,2435,10.0
Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,AMD,23.0771999359,72.63469696039998,189,5.3
Cloncurry Airport,Cloncurry,Australia,CNJ,-20.6686000824,140.503997803,616,10.0
Lengpui Airport,Aizwal,India,AJL,23.8405990601,92.6196975708,1398,5.3
Cunnamulla Airport,Cunnamulla,Australia,CMA,-28.03000068664551,145.6219940185547,630,10.0
Coen Airport,Coen,Australia,CUQ,-13.761133,143.113311,532,10.0
Doomadgee Airport,Doomadgee,Australia,DMD,-17.9403,138.82200600000002,153,10.0
Devonport Airport,Devonport,Australia,DPO,-41.169700622600004,146.429992676,33,10.0
Esperance Airport,Esperance,Australia,EPR,-33.684399,121.822998,470,8.0
Geraldton Airport,Geraldton,Australia,GET,-28.796101,114.707001,121,8.0
Gladstone Airport,Gladstone,Australia,GLT,-23.869699,151.223007,64,10.0
Griffith Airport,Griffith,Australia,GFF,-34.250801086399996,146.067001343,439,10.0
Horn Island Airport,Horn Island,Australia,HID,-10.586400032,142.289993286,43,10.0
Allahabad Airport,Allahabad,India,IXD,25.440099716186523,81.73390197753906,322,5.3
Julia Creek Airport,Julia Creek,Australia,JCK,-20.66830062866211,141.72300720214844,404,10.0
King Island Airport,King Island,Australia,KNS,-39.87749862670898,143.8780059814453,132,10.0
Kowanyama Airport,Kowanyama,Australia,KWM,-15.485600471496582,141.75100708007812,35,10.0
Sri Guru Ram Dass Jee International Airport,Amritsar,India,ATQ,31.7096004486,74.7973022461,756,5.3
Aurangabad Airport,Aurangabad,India,IXU,19.862699508666992,75.39810180664062,1911,5.3
Lockhart River Airport,Lockhart River,Australia,IRG,-12.7869,143.304993,77,10.0
Lismore Airport,Lismore,Australia,LSY,-28.8302993774,153.25999450700002,35,10.0
Longreach Airport,Longreach,Australia,LRE,-23.4342002869,144.279998779,627,10.0
Merimbula Airport,Merimbula,Australia,MIM,-36.9085998535,149.901000977,7,10.0
Bagdogra Airport,Baghdogra,India,IXB,26.68120002746582,88.32859802246094,412,5.3
Kempegowda International Airport,Bangalore,India,BLR,13.1979,77.706299,3000,5.3
Mildura Airport,Mildura,Australia,MQL,-34.229198455799995,142.085998535,167,10.0
Moree Airport,Moree,Australia,MRZ,-29.4988994598,149.845001221,701,10.0
Moranbah Airport,Moranbah,Australia,MOV,-22.057800293000003,148.07699585,770,10.0
Moruya Airport,Moruya,Australia,MYA,-35.8978004456,150.143997192,14,10.0
Mornington Island Airport,Mornington Island,Australia,ONG,-16.662500381469727,139.17799377441406,33,10.0
Narrandera Airport,Narrandera,Australia,NRA,-34.702201843299996,146.511993408,474,10.0
Normanton Airport,Normanton,Australia,NTN,-17.684089999999998,141.069664,73,10.0
Newman Airport,Newman,Australia,ZNE,-23.417800903299998,119.803001404,1724,8.0
Paraburdoo Airport,Paraburdoo,Australia,PBO,-23.171100616500002,117.745002747,1406,8.0
Vadodara Airport,Baroda,India,BDQ,22.336201000000003,73.226303,129,5.3
Parkes Airport,Parkes,Australia,PKE,-33.131401061999995,148.238998413,1069,10.0
Pormpuraaw Airport,Pormpuraaw,Australia,EDR,-14.896451,141.60908,10,10.0
Port Macquarie Airport,Port Macquarie,Australia,PQQ,-31.435800552399996,152.863006592,12,10.0
Quilpie Airport,Quilpie,Australia,ULP,-26.612199783325195,144.2530059814453,655,10.0
Roma Airport,Roma,Australia,RMA,-26.545000076300006,148.774993896,1032,10.0
St George Airport,St George,Australia,SGO,-28.049699783325195,148.59500122070312,656,10.0
Thargomindah Airport,Thargomindah,Australia,XTG,-27.98640060424805,143.81100463867188,433,10.0
Bhavnagar Airport,Bhaunagar,India,BHU,21.752199173,72.18520355220001,44,5.3
Windorah Airport,Windorah,Australia,WNR,-25.41309928894043,142.66700744628906,452,10.0
Winton Airport,Winton,Australia,WIN,-22.36359977722168,143.08599853515625,638,10.0
Wynyard Airport,Burnie,Australia,BWT,-40.9989013671875,145.7310028076172,62,10.0
Beijing Nanyuan Airport,Beijing,China,NAY,39.782798767089844,116.38800048828124,0,8.0
Chifeng Airport,Chifeng,China,CIF,42.23500061035156,118.90799713134766,0,8.0
Changzhi Airport,Changzhi,China,CIH,36.247501,113.125999,0,8.0
Datong Airport,Datong,China,DAT,40.060299,113.48200200000001,3442,8.0
